transcript_id,DMSO.1,DMSO.2,DMSO.3,JG1.1,JG1.2,JG1.3,M4.1,M4.2,M4.3
STM14_RS14180,102,38,43,21,38,59,61,25,74
STM14_RS14185,1,0,2,1,2,2,2,1,1
STM14_RS14190,11,3,5,2,1,5,0,6,5
STM14_RS14195,9,10,17,8,20,7,12,13,12
STM14_RS14200,2,0,1,0,3,2,4,1,1
STM14_RS14205,43,32,33,20,27,33,34,23,43
STM14_RS14210,2,1,3,1,5,1,3,2,1
STM14_RS14215,1,3,3,0,2,3,2,1,2
STM14_RS14220,14,8,11,10,25,18,12,6,16
STM14_RS14225,21,17,9,3,15,19,16,7,4
STM14_RS14230,37,36,30,18,45,33,43,31,36
STM14_RS14235,12,7,7,7,7,8,4,9,11
STM14_RS14240,6,4,1,3,3,3,2,2,3
STM14_RS14245,5,3,2,1,2,1,1,5,5
STM14_RS14250,23,19,14,10,22,16,11,28,14
STM14_RS14255,6,2,1,7,3,5,0,0,6
STM14_RS14260,18,17,19,13,15,17,8,18,16
STM14_RS14265,26,17,17,8,10,16,20,11,16
STM14_RS14270,0,1,0,0,0,1,0,0,3
STM14_RS14275,22,20,20,31,12,28,30,25,50
STM14_RS14280,23,23,17,13,27,13,19,10,20
STM14_RS14285,584,397,489,369,478,407,844,604,320
STM14_RS14290,172,130,129,77,61,98,188,109,190
STM14_RS14295,113,112,105,51,55,93,141,79,110
STM14_RS14300,16,5,8,4,5,4,32,8,10
STM14_RS14305,595,373,289,227,260,285,652,292,588
STM14_RS14310,4855,2545,820,1111,1548,681,4175,1445,1812
STM14_RS14320,158,245,94,59,106,71,334,95,120
STM14_RS14325,74,59,71,23,19,27,122,39,72
STM14_RS14330,37,15,16,7,17,11,23,4,26
STM14_RS14335,499,487,377,328,322,303,388,256,308
STM14_RS14345,755,389,396,253,184,344,727,158,653
STM14_RS14350,168,184,134,99,116,86,189,125,127
STM14_RS14355,856,926,733,911,1302,927,775,924,707
STM14_RS14360,147,174,167,86,75,159,123,111,125
STM14_RS14365,85,123,104,74,54,88,94,103,115
STM14_RS14370,1982,1594,763,945,1518,1009,1719,1598,1014
STM14_RS14375,292,97,66,43,65,52,206,56,148
STM14_RS14385,1524,567,428,242,333,481,1353,446,1422
STM14_RS14390,2149,1634,1610,999,1030,1289,2899,1552,4970
STM14_RS14395,527,264,260,176,168,281,733,251,912
STM14_RS14400,770,438,368,201,232,272,1069,395,1457
STM14_RS14405,64,34,19,34,24,22,30,15,46
STM14_RS14410,176,78,83,82,86,48,120,52,158
STM14_RS14415,158,101,149,134,132,128,113,84,140
STM14_RS14420,84,73,81,81,43,54,32,37,60
STM14_RS14425,76,67,99,63,48,71,58,24,49
STM14_RS14430,385,354,450,219,185,332,287,218,287
STM14_RS14435,1381,1447,1730,813,830,1491,999,960,1413
STM14_RS14440,977,385,1112,745,596,1011,1298,970,3744
STM14_RS14445,8347,7750,9291,6007,6209,7740,9194,5736,16501
STM14_RS14450,51479,61800,45188,45497,57238,40173,36651,32638,43203
STM14_RS14455,20810,23735,13824,13035,21990,13012,17272,15053,19829
STM14_RS14460,2167,2059,1761,837,922,1282,2200,1926,3579
STM14_RS14465,1540,1512,942,506,650,741,1445,1266,1869
STM14_RS14470,2474,2343,2189,1621,1741,2160,2922,2337,5833
STM14_RS14475,3183,3169,2976,2611,2851,3433,2003,1729,2342
STM14_RS14480,153,142,118,124,117,127,128,119,139
STM14_RS14485,299,424,364,418,1075,619,1361,3602,1073
STM14_RS14490,3556,3552,3708,2790,3787,3921,3139,3342,3029
STM14_RS14495,2628,2402,2184,1904,2736,2354,2969,4143,4980
STM14_RS14500,3034,2481,2251,1981,1807,2409,8429,2291,10750
STM14_RS14505,798,511,690,409,428,682,1608,547,2335
STM14_RS14510,9339,8156,14887,12358,10946,17058,10131,11688,11175
STM14_RS14515,13189,8912,9757,7676,7822,9827,13419,11433,16355
STM14_RS14520,496,315,484,216,165,335,662,300,1200
STM14_RS14525,2723,2218,1645,1415,1456,1566,2621,2325,3666
STM14_RS14530,837,358,231,178,306,226,795,427,1056
STM14_RS14555,26655,28051,37025,36969,45956,46765,30745,41746,19970
STM14_RS14560,11228,9096,8931,7499,10988,13748,10394,8343,9360
STM14_RS14565,11445,9504,9186,7247,14274,17006,10589,7401,11174
STM14_RS14570,9494,7789,6944,5017,6006,7116,8202,7382,11578
STM14_RS14575,117856,52595,38483,40090,54820,57997,42510,31643,12934
STM14_RS14580,6212,5619,6478,4694,4788,6430,5232,4861,5060
STM14_RS14585,4123,2505,2286,1748,2255,2226,4658,3934,3479
STM14_RS14590,17682,23450,23822,11334,11876,11402,12358,23509,8224
STM14_RS14595,35274,56150,46306,21760,26671,24037,21828,51720,10757
STM14_RS14600,607,235,265,74,107,124,452,160,504
STM14_RS14605,839,587,353,248,315,239,963,396,1341
STM14_RS14610,8160,10367,8535,4253,3421,6486,10917,11054,22025
STM14_RS14615,17073,20403,20635,11727,9447,15727,25520,26715,51757
STM14_RS14620,15934,21546,18430,10722,8692,14222,25161,25079,48773
STM14_RS14625,6536,8021,6498,3495,3181,4847,9503,8193,18274
STM14_RS14630,20099,18194,16001,13046,16434,15998,13240,15213,15836
STM14_RS14635,1733,1726,1387,998,1001,1222,1958,1360,3523
STM14_RS14640,2691,1581,1482,944,732,1337,3071,1662,5827
STM14_RS14645,1166,1053,728,518,679,661,1091,539,1323
STM14_RS14650,3328,4751,4500,3990,5957,4719,4687,8647,4926
STM14_RS14655,2829,2772,2736,2310,2892,3419,2386,2266,2687
STM14_RS14660,5543,5191,4968,7813,8756,7987,3996,3967,4446
STM14_RS14665,5683,4426,4755,4065,3964,5092,4371,2973,4202
STM14_RS14670,1501,1054,1636,770,747,1461,1318,803,1562
STM14_RS14675,3480,2750,2327,1617,1855,2430,2739,1802,2036
STM14_RS14680,6687,4700,4191,3155,2960,3761,4803,2220,4028
STM14_RS14685,54999,27406,28790,130318,148307,87547,23713,31894,50272
STM14_RS14690,8959,3862,3072,8288,6533,4614,1993,2048,5748
STM14_RS14695,8388,4283,2858,5945,4712,3221,2325,1975,7433
STM14_RS14700,2549,1015,670,1184,1081,771,1159,724,2369
STM14_RS14705,1570,981,1794,2119,1805,2338,1520,864,1051
STM14_RS14715,208,124,258,333,290,437,215,137,250
STM14_RS14720,1255,1011,859,420,537,575,1567,714,1755
STM14_RS14725,1155,742,556,384,544,483,1153,492,1131
STM14_RS14730,56,19,30,26,35,42,25,29,15
STM14_RS14735,251,101,213,166,178,275,204,177,304
STM14_RS14740,1840,1515,1272,1308,1639,1374,1858,1813,3319
STM14_RS14745,1132,670,586,496,455,537,949,797,2323
STM14_RS14750,511,330,181,84,270,167,306,187,372
STM14_RS14755,316,172,131,177,189,144,566,336,292
STM14_RS14760,320,167,140,224,287,136,423,312,323
STM14_RS14765,180,114,64,122,161,81,246,216,181
STM14_RS14770,392,138,254,221,293,175,442,434,653
STM14_RS14775,2215,1221,1662,1115,1045,1137,1976,1417,2130
STM14_RS14780,1214,941,735,410,482,498,825,628,1311
STM14_RS14785,78,41,52,45,56,54,92,50,60
STM14_RS14790,49,33,28,24,42,36,44,38,21
STM14_RS14795,114,115,63,65,53,79,74,73,54
STM14_RS14800,275,138,202,105,119,203,209,122,226
STM14_RS14805,214,156,243,190,222,310,273,209,226
STM14_RS14815,169,104,99,62,80,92,157,102,142
STM14_RS14820,190,142,68,68,162,120,227,200,194
STM14_RS14825,242,226,117,121,222,186,295,223,299
STM14_RS14830,1538,1126,889,622,917,893,976,866,765
STM14_RS14850,783,915,1079,486,392,841,761,800,1514
STM14_RS14855,3522,4181,3945,2947,3397,3523,3329,3365,4840
STM14_RS14865,1109,471,636,380,314,541,858,359,670
STM14_RS14870,499,307,242,24,32,39,392,131,704
STM14_RS14875,69302,74435,38880,12390,19081,10683,26680,49899,38369
STM14_RS14880,329,348,188,84,243,161,527,385,352
STM14_RS14885,1049,1314,1325,296,429,748,445,600,961
STM14_RS14890,1435,1469,1882,728,800,1504,780,1127,1934
STM14_RS14895,241,222,332,137,131,255,189,201,432
STM14_RS14900,347,396,286,80,91,228,133,209,499
STM14_RS14905,2331,2337,2405,457,610,1285,1034,743,1634
STM14_RS14915,6521,4538,3725,4278,6568,7042,5483,5056,3990
STM14_RS14920,1589,1357,1421,1100,4254,6297,4841,5050,5499
STM14_RS14925,2884,2911,3070,2390,5417,8200,4325,5165,4170
STM14_RS14935,1615,717,1128,415,520,984,1366,766,1548
STM14_RS14940,1901,1721,4827,1926,1325,3077,2353,1994,2186
STM14_RS14945,1505,1922,2961,1199,1382,2201,1296,1901,1223
STM14_RS14955,5466,26357,51821,26697,5946,91050,1063,4128,2492
STM14_RS14960,1446,6570,16357,9661,2083,29223,343,1326,837
STM14_RS14965,4836,22416,42745,29489,7563,95730,1628,4041,3336
STM14_RS14970,12096,4975,8263,2940,3307,7052,3515,9256,2636
STM14_RS14975,8458,2419,7279,2994,2035,5857,3158,7122,3331
STM14_RS14980,11300,4540,6754,6624,3132,7929,4292,15691,8050
STM14_RS14985,11516,4514,5620,8728,3806,8681,5527,17602,9006
STM14_RS14990,8673,2784,3001,4333,1743,4321,4933,9658,5218
STM14_RS14995,17282,7046,4556,4672,4003,4004,17301,9833,11566
STM14_RS15000,56817,26838,11861,16177,22809,12509,52901,40455,31336
STM14_RS15005,21331,9765,3413,4630,8983,4428,16654,7882,7422
STM14_RS15010,4184,2197,2612,1448,1707,1757,3100,1342,1968
STM14_RS15015,9002,8740,5821,4524,6588,3372,7032,9524,6173
STM14_RS15020,3708,2965,1673,1181,1706,1056,2616,2711,2169
STM14_RS15025,5639,3679,2242,959,2300,1084,5278,2077,3723
STM14_RS15030,571,469,426,335,672,795,693,543,1838
STM14_RS15035,1128,423,246,133,246,374,577,352,888
STM14_RS15040,17605,5228,3662,4622,7168,5513,13542,10825,10331
STM14_RS15045,5195,1907,2094,1821,1630,2194,5442,2493,5120
STM14_RS15050,73,53,58,26,36,35,91,35,59
STM14_RS15060,347,407,466,76,139,392,219,384,221
STM14_RS15065,439,546,908,106,210,591,296,622,404
STM14_RS15070,3364,6105,7846,1675,2099,9124,2373,5870,3741
STM14_RS15075,1921,4515,4572,1299,2142,6760,1022,2838,1735
STM14_RS15080,15476,11051,15327,2136,3367,3511,9138,6821,11523
STM14_RS15085,7170,4088,8118,1306,1934,1838,4064,5660,8076
STM14_RS15090,6209,5968,4801,1099,1952,1212,4901,7429,6949
STM14_RS15095,872,530,705,463,435,710,809,741,1878
STM14_RS15100,2021,1886,1469,847,814,1186,4137,2079,4555
STM14_RS15105,2025,1247,1449,967,876,1206,2553,1596,5844
STM14_RS15110,778,524,647,384,302,530,986,800,3253
STM14_RS15115,483,293,224,163,170,226,472,203,474
STM14_RS15120,9876,8185,7414,9092,10694,8073,7978,12295,6694
STM14_RS15125,16496,15905,11717,8299,8646,8772,15245,14791,15137
STM14_RS15130,5078,4870,4583,3185,3432,3261,4595,3436,5362
STM14_RS15135,7554,6826,5694,5757,6231,5134,5927,4950,5935
STM14_RS15165,40566,18628,11661,15339,18947,16018,30114,20013,16265
STM14_RS15170,10943,14643,14822,10244,10518,17323,16326,21206,28678
STM14_RS15175,880,775,652,352,261,577,1673,365,1360
STM14_RS15180,45881,34683,52535,52463,53570,58843,27672,29465,31136
STM14_RS15185,2687,2414,2672,1592,1699,2481,2221,2421,2241
STM14_RS15190,1876,1839,1459,730,1398,1711,2418,2528,2670
STM14_RS15195,275,1043,2831,756,219,2584,142,479,150
STM14_RS15200,446,964,4488,1208,425,4302,185,709,283
STM14_RS15205,148,384,1516,425,160,1409,60,282,97
STM14_RS15210,1256,1871,4760,1551,841,5026,638,1078,636
STM14_RS15215,274,249,430,308,238,479,239,259,242
STM14_RS15225,1058,1043,1258,1025,1120,1775,1135,1408,1454
STM14_RS15230,1025,733,1285,999,1018,1511,1042,1175,1382
STM14_RS15235,1069,676,917,814,853,736,1224,1095,1166
STM14_RS15240,677,588,543,527,558,589,621,367,508
STM14_RS15245,228,182,267,229,170,231,180,123,300
STM14_RS15250,754,397,755,422,604,804,619,706,1046
STM14_RS15255,59,47,60,33,33,47,84,30,66
STM14_RS15260,130,142,154,66,102,179,143,124,147
STM14_RS15265,187,143,240,167,180,325,122,161,203
STM14_RS15270,114,67,148,79,102,159,83,122,110
STM14_RS15275,95,88,101,88,114,152,96,168,126
STM14_RS15280,77,74,139,79,109,152,74,119,125
STM14_RS15285,244,178,251,181,206,281,182,302,344
STM14_RS15290,87,82,99,60,73,103,85,113,164
STM14_RS15295,153,59,183,75,90,101,98,161,173
STM14_RS15300,23,34,22,28,28,34,20,17,36
STM14_RS15305,45,74,72,52,33,42,51,44,66
STM14_RS15310,78,78,101,43,61,124,67,72,82
STM14_RS15315,716,537,879,694,1269,1569,651,1081,890
STM14_RS15320,180,159,307,155,230,426,166,241,239
STM14_RS15325,898,744,1001,627,1102,1516,733,1014,1015
STM14_RS15330,900,420,990,700,923,1109,644,913,1219
STM14_RS15335,1490,1244,1207,867,1149,1144,1614,1653,1924
STM14_RS15340,303,179,242,77,114,177,194,114,153
STM14_RS15345,52978,42192,37683,21049,28161,25556,17949,28743,20601
STM14_RS15350,36974,28097,27538,11101,13331,17384,12236,19111,16931
STM14_RS15355,24971,20986,20746,8115,10130,12084,8885,16133,15501
STM14_RS15360,13963,10723,7829,2767,3610,4735,4319,7042,7480
STM14_RS15365,3189,1786,1564,474,833,951,1624,871,2146
STM14_RS15370,109,61,61,33,54,34,153,41,154
STM14_RS15375,96,84,90,32,90,91,305,131,345
STM14_RS15380,572,392,259,141,304,403,787,341,675
STM14_RS15385,771,604,353,210,523,639,969,453,928
STM14_RS15390,788,524,315,180,236,136,744,272,948
STM14_RS15395,578,535,283,264,302,173,690,564,690
STM14_RS15400,212,145,135,71,99,54,217,143,211
STM14_RS15405,117,40,61,46,49,41,93,57,75
STM14_RS15410,249,132,119,57,78,105,273,95,257
STM14_RS15415,1195,678,569,247,442,578,1171,356,970
STM14_RS15420,221,117,101,63,94,92,268,145,186
STM14_RS15425,141,75,80,50,34,75,122,76,141
STM14_RS15430,2075,2830,2131,492,481,1044,1466,1392,2822
STM14_RS15435,554,738,486,153,166,197,500,318,762
STM14_RS15440,1011,949,426,150,204,249,854,475,818
STM14_RS15445,319,283,134,58,71,57,287,134,307
STM14_RS15450,700,372,254,143,231,208,874,407,910
STM14_RS15455,274,185,147,94,97,77,412,156,293
STM14_RS15460,861,740,613,810,594,593,668,557,707
STM14_RS15465,484,355,304,335,272,372,301,307,365
STM14_RS15470,94,89,56,58,51,70,68,89,107
STM14_RS15475,56,35,34,32,41,44,41,34,94
STM14_RS15480,32,31,17,8,22,11,30,31,79
STM14_RS15485,48,58,49,49,51,62,45,78,71
STM14_RS15490,45,21,24,14,18,18,36,32,60
STM14_RS15495,48,28,32,18,19,32,54,32,68
STM14_RS15500,57,41,31,20,36,36,60,38,104
STM14_RS15505,7,5,4,7,5,4,24,16,35
STM14_RS15510,119,70,81,44,63,53,147,111,161
STM14_RS15515,46,16,19,4,19,15,26,18,39
STM14_RS15520,157,80,60,60,70,63,174,118,214
STM14_RS15525,94,32,23,26,21,29,109,41,151
STM14_RS15530,152,87,56,58,69,46,187,93,205
STM14_RS15535,108,94,52,20,38,44,175,70,119
STM14_RS15540,126,103,66,38,41,50,207,58,211
STM14_RS15545,911,685,635,288,484,560,976,378,1504
STM14_RS15550,175,186,143,63,61,114,259,94,498
STM14_RS15555,86,52,37,24,53,47,192,29,99
STM14_RS15560,1481,1056,858,306,544,860,949,1081,597
STM14_RS15565,1563,1100,1146,325,504,1128,1242,1158,1100
STM14_RS15575,241,219,174,69,84,99,329,166,231
STM14_RS15580,220,154,117,64,96,131,175,97,153
STM14_RS15585,3407,3857,5258,3801,3809,5287,3384,4515,4315
STM14_RS15590,185,125,201,108,92,138,164,85,204
STM14_RS15595,187,179,170,132,158,145,195,177,206
STM14_RS15600,775,731,783,582,482,600,528,458,706
STM14_RS15605,1864,2360,8741,2082,1427,5398,1258,2203,2130
STM14_RS15610,729,1085,5218,1333,889,2727,555,1379,1252
STM14_RS15615,444,778,1694,598,429,851,324,533,727
STM14_RS15620,451,643,1401,603,438,835,312,585,697
STM14_RS15625,576,690,1656,647,479,886,348,677,934
STM14_RS15630,463,448,844,324,360,487,316,462,651
STM14_RS15635,851,559,831,546,593,980,672,657,968
STM14_RS15640,458,436,472,284,464,670,435,365,384
STM14_RS15645,70,32,50,25,42,32,29,54,50
STM14_RS15650,935,752,1095,512,433,899,1603,446,1170
STM14_RS15655,1192,838,1130,665,421,1055,1583,466,1477
STM14_RS15660,556325,549643,430007,513917,502442,383409,512001,589663,375173
STM14_RS15665,369673,353620,236937,288555,304715,218572,364664,356087,220178
STM14_RS15670,2812,2624,3855,2716,2589,3664,3063,2345,5201
STM14_RS15675,1745,2024,2450,1795,1634,2582,2504,2179,4688
STM14_RS15680,2123,1848,2011,1442,1417,2477,2221,2201,4232
STM14_RS15685,364,402,642,356,410,675,516,634,1332
STM14_RS15690,1106,873,1296,652,788,1221,1077,1195,3395
STM14_RS15695,1226,1180,850,412,516,757,1364,686,1970
STM14_RS15700,1797,1266,1006,1119,1483,1317,2274,2252,1235
STM14_RS15705,4398,3201,3212,2920,2569,2762,5061,9904,2480
STM14_RS15710,18578,21009,13956,15680,20287,14587,19629,60901,9065
STM14_RS15715,10600,19206,6709,7896,17166,7761,11175,33404,4327
STM14_RS15720,1187,1229,1069,837,718,836,1140,1434,2690
STM14_RS15725,608,656,602,412,489,713,452,691,489
STM14_RS15730,740,746,825,651,580,929,545,835,673
STM14_RS15735,281,384,495,424,392,654,261,414,372
STM14_RS15740,539,520,843,766,604,979,398,548,631
STM14_RS15745,534,728,994,729,494,1239,367,557,579
STM14_RS15750,414,383,441,187,153,521,183,175,217
STM14_RS15755,846,690,820,417,388,828,573,462,771
STM14_RS15760,527,485,596,353,300,443,388,373,476
STM14_RS15765,888,672,559,417,286,442,801,995,568
STM14_RS15770,3507,2097,1640,1928,1415,1747,4027,10614,2657
STM14_RS15775,8148,6537,3866,4132,4541,4044,9685,27031,5557
STM14_RS15780,9760,8604,6171,5060,6893,5355,10241,21142,6443
STM14_RS15785,525,653,648,326,347,467,526,462,542
STM14_RS15790,2291,2881,3122,2010,1524,2432,1905,2035,1865
STM14_RS15795,5377,4707,3464,2882,2682,3122,4484,3644,4595
STM14_RS15800,72738,80779,51733,78996,82751,66557,73877,124142,80741
STM14_RS15805,30696,31003,21166,26534,26977,22896,32075,42264,47638
STM14_RS15810,1598,1219,1023,783,931,1046,1625,1252,1731
STM14_RS15815,459,159,237,48,92,229,427,110,289
STM14_RS15820,1055,578,1010,414,456,1240,838,386,812
STM14_RS15825,11675,11209,14762,10755,13818,20653,10831,11253,10040
STM14_RS15830,4413,3636,4861,4552,6434,8080,4000,4758,4492
STM14_RS15835,1774,1733,1884,1671,1764,2305,1821,2161,2862
STM14_RS15840,1676,911,946,1392,1994,1817,1277,1435,1365
STM14_RS15845,1345,1515,1796,6338,7968,4620,998,1445,1165
STM14_RS15850,902,1099,1124,2424,2471,2318,840,954,981
STM14_RS15855,533,555,456,727,756,1050,595,438,722
STM14_RS15860,4900,4520,4093,2598,2871,3880,3215,2962,2220
STM14_RS15865,727,378,795,424,479,717,773,659,1363
STM14_RS15870,335,365,361,214,334,283,591,388,553
STM14_RS15875,1827,1645,1333,974,1066,1379,1693,800,1832
STM14_RS15880,2055,1735,2257,2049,2269,2512,1818,1763,1835
STM14_RS15885,24708,30097,44735,37407,31461,48598,14428,28042,17051
STM14_RS15890,3340,7734,10376,5741,7433,15823,5033,9177,16837
STM14_RS15895,1801,2516,5050,2841,3177,6963,2680,3917,15866
STM14_RS15900,1020,1104,1173,900,1255,1353,1075,1233,3160
STM14_RS15905,379,326,482,174,205,494,317,202,622
STM14_RS15910,124,137,164,65,82,141,71,61,62
STM14_RS15915,170,164,247,174,193,294,108,106,143
STM14_RS15920,488,527,1025,893,1017,1409,345,459,520
STM14_RS15925,446,336,829,662,626,1035,295,406,520
STM14_RS15930,132,159,244,156,176,265,124,136,200
STM14_RS15935,749,859,886,383,448,687,855,525,1754
STM14_RS15940,2452,1727,1383,1057,1368,1297,2543,1875,4211
STM14_RS15945,614,431,432,307,405,392,628,491,1183
STM14_RS15950,4234,2460,1726,1583,1852,1858,3786,1907,4594
STM14_RS15955,55730,13666,4544,6439,13011,5550,39294,14210,13279
STM14_RS15960,1931,973,2044,1520,1687,1675,1426,1518,3154
STM14_RS15965,389,115,254,116,92,191,295,131,510
STM14_RS15970,131,77,128,31,25,85,332,59,395
STM14_RS15975,1868,1390,1260,719,943,1109,1608,1243,1953
STM14_RS15980,1926,1960,1544,1088,1519,1660,2257,2309,2731
STM14_RS15995,1757,1885,1342,736,1317,1084,2380,1911,2219
STM14_RS16000,36384,24121,2490,2202,3668,1625,9361,16123,14251
STM14_RS16005,3178,1410,2196,1794,1456,3112,1105,1918,3031
STM14_RS16010,3670,3308,4582,3746,3123,5996,3033,5661,8055
STM14_RS16015,6024,6707,7525,4710,3988,6341,5893,7376,10248
STM14_RS16020,4475,4759,7666,5490,5279,9018,4641,5681,6883
STM14_RS16025,164,220,209,132,206,291,198,186,248
STM14_RS16030,116,130,163,112,160,193,146,143,205
STM14_RS16035,124,109,117,106,130,140,167,119,182
STM14_RS16040,37,53,60,37,27,21,79,39,119
STM14_RS16050,2607,3325,2969,2098,2092,2554,2959,3974,6291
STM14_RS16055,3814,4728,4321,3238,3454,4627,3732,4945,8150
STM14_RS16060,5867,5358,8582,6226,5345,10210,5643,7854,11316
STM14_RS16065,4775,5426,5432,5322,5713,6797,4335,5658,5015
STM14_RS16075,828,496,599,502,442,614,764,546,867
STM14_RS16080,1714,1150,914,500,601,620,1638,1080,1727
STM14_RS16085,3829,3327,2234,2736,3189,2633,4074,5086,3341
STM14_RS16090,6797,9358,8606,5950,6204,7848,7729,11568,8578
STM14_RS16095,2259,1279,2412,1357,1195,2186,2034,1909,3755
STM14_RS16100,2045,2277,2756,1355,1512,3189,2698,2700,4523
STM14_RS16105,3077,2922,3612,2861,3395,3932,2515,2670,2614
STM14_RS16110,2667,1862,3844,1371,1446,2530,2194,1802,3266
STM14_RS16115,5331,7626,10654,540,975,5191,3931,5281,8519
STM14_RS16120,1109,874,1460,640,621,1399,853,822,1180
STM14_RS16125,2195,2155,2215,1361,1573,2301,1652,1607,1478
STM14_RS16130,495,450,489,218,316,382,519,338,479
STM14_RS16135,384,324,282,112,109,250,349,149,372
STM14_RS16140,330,340,308,159,161,287,339,189,549
STM14_RS16145,11449,15254,22664,12312,11277,17181,9028,12553,11200
STM14_RS16150,768,638,543,417,450,465,718,360,554
STM14_RS16155,326,724,192,207,339,193,404,350,276
STM14_RS16160,1122,872,597,182,246,351,1386,526,1485
STM14_RS16165,744,301,224,63,169,159,683,243,410
STM14_RS16170,372,326,407,211,230,362,838,399,719
STM14_RS16175,589,347,389,211,207,277,430,203,362
STM14_RS16180,136,83,74,40,55,60,102,57,59
STM14_RS16185,142,82,36,30,23,42,152,45,89
STM14_RS16190,56,53,36,11,35,15,75,29,32
STM14_RS16195,232,145,192,138,196,186,182,169,188
STM14_RS16200,89,83,87,45,48,80,99,71,71
STM14_RS16205,1716,1321,702,7331,31290,1813,18639,36319,12293
STM14_RS16210,139,103,96,2069,7221,817,5062,12333,5327
STM14_RS16215,15062,15084,13190,9417,10447,11298,11161,8761,6966
STM14_RS16220,13507,11030,9350,7532,9410,9149,8416,6298,3658
STM14_RS16225,135,99,123,80,57,104,162,90,109
STM14_RS16230,1929,2498,3745,3186,5736,10059,1887,2483,1538
STM14_RS16240,5627,3952,3763,2433,2429,3952,3637,1712,2930
STM14_RS16245,2582,2110,2167,1469,1663,2296,2826,1815,3050
STM14_RS16250,9581,12766,11453,8124,7648,14380,13369,20862,25299
STM14_RS16255,5742,8751,4939,3557,5306,4524,7754,8362,13277
